x,y,z
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.29378,-71.263921
42.293806,-71.26379
42.293806,-71.26379
42.293806,-71.26379
42.293806,-71.26379
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293778,-71.263892
42.293805,-71.263782
42.293805,-71.263782
42.293805,-71.263782
42.293805,-71.263782
42.293805,-71.263782
42.293805,-71.263782
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.29389,-71.263896
42.293911,-71.263927
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293851,-71.263912
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
42.293853,-71.263914
